Customer_ID,Country,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Credit_Score,Monthly_Income,Debt_to_Income_Ratio,Employment_Length_Years,Current_Employment_Status,Number_of_Dependents,Loan_Status,Days_Past_Due,Previous_Loans,Previous_Defaults,Monthly_Payment,Risk_Score
CUST000776,Nigeria,Emergency,1559.78,30.25,12,635,2072.7400000000002,0.142,6.3,Employed,3,Active,0.0,5,0,169.30112083333333,130.8
CUST000777,USA,Emergency,3349.11,18.34,12,769,4585.79,0.564,2.3,Business Owner,2,Completed,0.0,4,0,330.2780645,72.0
CUST000778,India,Emergency,4396.79,39.12,6,642,1014.027,0.39,5.5,Employed,4,Active,0.0,2,0,1019.4690413333333,72.7
CUST000779,USA,Education,977.14,31.17,3,538,2655.4,0.434,4.2,Business Owner,3,Defaulted,99.0,5,0,427.2381793333334,81.4
CUST000780,India,Personal,2284.06,32.519999999999996,12,611,670.362,0.556,9.1,Business Owner,1,Completed,0.0,3,2,252.23635933333333,-19.0
CUST000781,India,Business,6022.43,33.0,6,668,1865.985,0.273,18.2,Self-Employed,3,Completed,0.0,5,0,1334.9719833333336,180.5
CUST000782,India,Business,7383.06,25.93,3,773,630.3539999999999,0.411,2.1,Employed,1,Completed,0.0,3,0,3099.1624860000006,76.7
CUST000783,Nigeria,Personal,9983.64,41.79,24,710,709.936,0.119,14.4,Self-Employed,4,Late,68.0,3,0,589.8251314999999,161.1
CUST000784,Nigeria,Education,9337.82,35.45,6,565,1663.0240000000003,0.193,13.7,Employed,1,Completed,0.0,1,0,2108.012865,115.7
CUST000785,USA,Education,6461.4,28.41,3,899,2002.06,0.516,1.9,Self-Employed,3,Late,4.0,1,0,2765.69458,57.8
CUST000786,India,Emergency,4270.36,37.13,6,676,556.125,0.483,18.5,Business Owner,2,Late,7.0,3,0,975.9907779999999,141.8
CUST000787,India,Personal,6398.16,20.67,3,778,434.514,0.275,11.4,Self-Employed,0,Active,0.0,4,0,2573.5532240000002,147.3
CUST000788,Nigeria,Personal,7877.95,38.6,3,635,936.6,0.288,7.3,Self-Employed,0,Active,0.0,1,0,3639.6129,81.2
CUST000789,India,Business,1271.53,18.47,24,703,858.057,0.367,15.1,Business Owner,2,Completed,0.0,1,0,62.765899624999996,119.1
CUST000790,Nigeria,Personal,4158.06,25.67,6,734,1346.488,0.1,5.1,Self-Employed,5,Defaulted,141.0,0,0,870.905667,88.9
CUST000791,India,Education,8414.04,22.4,12,772,1438.965,0.221,13.9,Business Owner,0,Completed,0.0,5,0,858.2320800000001,174.6
CUST000792,USA,Personal,3899.95,35.4,24,756,3879.45,0.204,0.8,Employed,4,Active,0.0,0,0,220.02217916666666,59.2
CUST000793,India,Business,5761.54,36.980000000000004,24,737,812.886,0.225,16.8,Self-Employed,5,Completed,0.0,4,0,328.8398955,175.2
CUST000794,India,Emergency,5918.92,32.629999999999995,3,618,809.9159999999999,0.503,9.0,Business Owner,4,Active,0.0,1,0,2616.7545320000004,66.5
CUST000795,Nigeria,Business,1926.31,36.36,12,593,1538.844,0.24,12.7,Business Owner,3,Completed,0.0,1,0,218.8930263333333,108.8
CUST000796,India,Business,3686.13,28.74,6,683,1689.711,0.196,4.4,Self-Employed,3,Defaulted,162.0,2,0,790.920627,90.7
CUST000797,India,Emergency,3411.66,39.52,12,743,952.59,0.352,13.5,Employed,5,Completed,0.0,4,0,396.6623359999999,146.6
CUST000798,Nigeria,Business,359.35,29.9,12,628,943.072,0.533,15.4,Self-Employed,5,Defaulted,135.0,5,0,38.899637500000004,136.5
CUST000799,USA,Business,339.5,18.65,12,757,1814.5,0.221,9.5,Business Owner,5,Defaulted,144.0,5,0,33.5680625,151.1
CUST000800,USA,Personal,8333.8,12.56,12,795,1447.22,0.139,12.4,Employed,5,Completed,0.0,5,1,781.7104399999998,127.6
CUST000801,Nigeria,Personal,2803.4,38.010000000000005,12,558,1663.7759999999998,0.278,9.1,Self-Employed,1,Defaulted,135.0,4,0,322.4143616666667,113.5
CUST000802,Nigeria,Emergency,5228.98,36.56,3,566,1591.924,0.474,17.9,Business Owner,5,Defaulted,164.0,2,0,2380.2316960000003,118.7
CUST000803,Nigeria,Personal,3057.38,26.76,3,636,1591.4360000000001,0.375,10.0,Self-Employed,5,Active,0.0,2,1,1291.8449626666668,46.1
CUST000804,Nigeria,Personal,9412.72,16.71,24,681,1118.092,0.508,16.8,Employed,3,Active,0.0,0,0,457.73272966666667,101.3
CUST000805,Nigeria,Business,2667.04,39.489999999999995,3,598,2409.5040000000004,0.58,16.0,Employed,4,Defaulted,149.0,4,0,1240.0846986666668,121.8
CUST000806,USA,Education,4353.6,8.32,24,785,2340.08,0.496,8.2,Employed,3,Late,26.0,4,0,196.49248,109.9
CUST000807,USA,Personal,8740.03,27.7,24,692,4806.07,0.402,4.6,Employed,0,Completed,0.0,2,0,465.04242958333333,72.0
CUST000808,Nigeria,Education,8435.14,43.17,6,654,1169.508,0.347,8.1,Employed,1,Defaulted,115.0,3,0,2012.7649896666665,101.2
CUST000809,India,Personal,1942.4,25.25,12,506,659.745,0.12,16.5,Self-Employed,1,Completed,0.0,3,0,202.73800000000003,151.1
CUST000810,Nigeria,Personal,8046.17,22.58,3,518,1603.548,0.592,4.6,Employed,4,Active,0.0,0,0,3287.665062,15.6
CUST000811,India,Emergency,4636.05,32.739999999999995,6,678,1097.559,0.292,10.5,Employed,5,Completed,0.0,3,0,1025.6487949999998,121.1
CUST000812,Nigeria,Emergency,4881.39,38.879999999999995,3,437,1425.384,0.176,16.1,Business Owner,3,Defaulted,116.0,3,0,2259.7581440000004,136.6
CUST000813,Nigeria,Emergency,1421.45,31.3,24,751,1241.8400000000001,0.433,7.1,Employed,0,Defaulted,127.0,3,0,77.76516041666666,97.3
CUST000814,USA,Education,897.95,35.08,3,634,2925.01,0.242,12.8,Business Owner,3,Defaulted,111.0,1,0,404.3169533333334,113.2
CUST000815,India,Business,7306.6,14.45,12,974,2951.9249999999997,0.393,4.9,Business Owner,5,Defaulted,115.0,0,0,696.866975,82.6
CUST000816,India,Personal,5014.97,27.13,24,881,1616.7209999999998,0.393,2.2,Business Owner,5,Late,75.0,2,0,265.6471400416667,79.8
CUST000817,USA,Personal,4424.82,28.12,24,632,4278.74,0.323,15.9,Self-Employed,2,Late,24.0,3,0,236.21164100000001,140.4
CUST000818,USA,Personal,7322.13,32.15,6,639,3152.34,0.518,2.0,Self-Employed,3,Late,10.0,5,0,1612.6991325,72.1
CUST000819,USA,Education,7678.58,13.02,12,750,4932.39,0.232,5.4,Business Owner,4,Defaulted,175.0,1,0,723.1942596666667,88.8
CUST000820,USA,Emergency,1673.19,30.4,24,820,3862.22,0.324,17.1,Self-Employed,3,Late,13.0,3,1,90.90999000000001,115.1
CUST000821,India,Business,6141.23,28.48,12,486,906.081,0.369,6.9,Employed,1,Completed,0.0,1,1,657.5210253333332,6.2
CUST000822,India,Education,1440.01,24.1,3,471,768.351,0.432,19.5,Self-Employed,0,Defaulted,158.0,0,0,595.6841366666667,101.4
CUST000823,Nigeria,Emergency,7538.61,19.689999999999998,12,588,1145.104,0.492,19.6,Employed,4,Active,0.0,5,0,751.9135257499998,157.6
CUST000824,Nigeria,Education,6603.86,40.23,24,708,244.32399999999998,0.297,5.4,Employed,2,Defaulted,124.0,5,0,385.85803658333333,118.1
CUST000825,USA,Business,9570.48,12.4,6,700,3311.98,0.423,0.8,Self-Employed,0,Completed,0.0,5,0,1792.86992,81.7
CUST000826,USA,Emergency,782.68,16.67,24,757,2334.99,0.175,14.1,Self-Employed,0,Late,44.0,3,1,38.0480315,108.7
CUST000827,USA,Education,664.84,16.12,12,530,6609.97,0.566,9.0,Business Owner,1,Defaulted,155.0,1,0,64.33435066666667,51.4
CUST000828,Nigeria,Business,2893.65,40.4,12,418,1203.972,0.292,2.0,Self-Employed,1,Late,39.0,5,1,338.55705,22.6
CUST000829,Nigeria,Personal,2690.89,34.84,24,736,658.0160000000001,0.465,14.2,Self-Employed,1,Defaulted,162.0,4,0,151.18316983333332,138.1
CUST000830,Nigeria,Business,2545.09,38.31,12,567,1163.0120000000002,0.11,0.6,Self-Employed,4,Completed,0.0,4,0,293.34283158333335,88.7
CUST000831,Nigeria,Personal,9071.92,23.009999999999998,3,448,706.732,0.203,17.4,Employed,3,Defaulted,140.0,1,0,3719.789597333333,121.5
CUST000832,Nigeria,Education,2570.51,33.5,24,665,1510.8280000000002,0.344,2.8,Employed,0,Late,19.0,3,0,142.98461875,76.1
CUST000833,Nigeria,Emergency,2792.3,32.010000000000005,6,729,1379.096,0.539,2.5,Employed,3,Late,51.0,3,0,614.3525383333334,61.5
CUST000834,Nigeria,Emergency,7618.04,39.32,24,638,1924.9,0.364,3.5,Business Owner,3,Completed,0.0,0,0,442.227222,44.9
CUST000835,USA,Education,4552.42,33.37,3,604,2007.33,0.565,19.2,Business Owner,1,Defaulted,107.0,0,0,2023.8541846666665,99.9
CUST000836,USA,Emergency,7789.43,8.34,3,634,3032.08,0.342,13.9,Business Owner,3,Active,0.0,5,0,2813.0228206666666,148.7
CUST000837,USA,Emergency,747.12,26.87,3,613,1506.42,0.345,16.0,Employed,0,Defaulted,132.0,2,0,315.957048,126.8
CUST000838,USA,Personal,4926.95,9.45,3,515,4233.34,0.16,8.0,Self-Employed,0,Completed,0.0,0,0,1797.5155916666665,75.5
CUST000839,Nigeria,Education,432.77,31.37,3,579,1545.564,0.501,6.7,Business Owner,5,Active,0.0,3,1,189.509983,21.3
CUST000840,India,Business,720.27,21.05,6,702,1145.883,0.223,4.7,Business Owner,2,Completed,0.0,2,0,145.3144725,91.4
CUST000841,Nigeria,Personal,9073.73,24.59,12,682,1193.348,0.55,9.6,Employed,4,Defaulted,101.0,0,0,942.08001725,61.2
CUST000842,India,Education,1478.53,22.88,3,667,1100.382,0.555,11.0,Business Owner,3,Active,0.0,1,2,605.605888,-23.8
CUST000843,USA,Personal,5370.96,25.4,3,550,6648.65,0.572,12.6,Self-Employed,4,Completed,0.0,4,0,2245.06128,100.8
CUST000844,Nigeria,Business,4169.85,25.35,24,632,1033.972,0.36,5.1,Employed,4,Late,19.0,0,0,217.78779062500004,52.7
CUST000845,USA,Business,3538.7,28.52,6,432,3194.94,0.439,19.0,Employed,4,Active,0.0,0,1,757.98954,44.3
CUST000846,Nigeria,Education,9008.35,27.33,6,668,692.736,0.489,3.4,Self-Employed,5,Active,0.0,1,0,1911.7220091666666,44.9
CUST000847,USA,Business,316.05,9.91,12,793,1931.15,0.166,19.3,Self-Employed,4,Completed,0.0,3,0,28.947546250000002,189.2
CUST000848,India,Personal,6671.52,34.95,6,503,939.1109999999999,0.4,0.3,Self-Employed,5,Late,76.0,5,0,1500.53604,61.8
CUST000849,India,Business,9637.6,21.0,24,591,1553.079,0.117,9.6,Business Owner,0,Active,0.0,1,0,485.8956666666667,105.4
CUST000850,India,Personal,5645.67,25.12,24,683,786.732,0.349,6.7,Self-Employed,3,Completed,0.0,5,0,294.327596,116.9
CUST000851,Nigeria,Personal,9374.54,35.19,12,775,1059.7120000000002,0.177,9.0,Employed,5,Active,0.0,0,1,1056.1200521666667,54.8
CUST000852,India,Business,617.35,22.31,24,605,729.663,0.191,11.4,Self-Employed,2,Active,0.0,3,0,31.461699375000006,128.4
CUST000853,Nigeria,Education,4246.05,17.58,3,581,912.6320000000001,0.283,8.7,Employed,4,Active,0.0,2,0,1664.16853,93.3
CUST000854,India,Emergency,2675.56,23.47,3,453,1036.404,0.316,8.3,Employed,2,Late,52.0,0,0,1101.1713106666666,55.2
CUST000855,India,Business,7335.13,39.44,24,660,423.012,0.412,14.7,Business Owner,0,Defaulted,92.0,1,0,426.17105300000003,108.3
CUST000856,Nigeria,Personal,9814.84,33.97,12,854,2262.396,0.137,13.7,Self-Employed,0,Defaulted,171.0,2,1,1095.7450956666669,110.2
CUST000857,Nigeria,Personal,2639.65,34.8,6,678,854.9120000000001,0.352,16.7,Business Owner,1,Late,86.0,4,0,593.0413666666666,156.1
CUST000858,India,Business,6576.33,30.7,12,648,1283.028,0.191,5.0,Self-Employed,4,Late,47.0,2,1,716.2719425,40.7
CUST000859,Nigeria,Education,2061.17,21.57,6,682,631.888,0.387,12.2,Self-Employed,1,Completed,0.0,1,0,417.6273948333333,100.5
CUST000860,India,Education,5696.77,24.71,24,649,1249.437,0.419,11.7,Self-Employed,2,Active,0.0,2,0,296.01841112500006,101.5
CUST000861,Nigeria,Personal,4692.93,37.03,24,569,1668.5040000000001,0.378,7.4,Self-Employed,3,Late,30.0,1,1,267.94674912500005,16.1
CUST000862,USA,Personal,9722.85,10.84,3,732,3612.3,0.469,9.7,Self-Employed,1,Completed,0.0,0,1,3592.2689800000003,24.8
CUST000863,USA,Education,6124.42,15.78,6,673,1813.09,0.268,6.3,Employed,0,Defaulted,96.0,3,1,1181.8089126666666,52.0
CUST000864,USA,Emergency,3560.11,15.74,12,652,3377.1,0.483,2.8,Employed,4,Defaulted,95.0,4,0,343.3726095,70.9
CUST000865,USA,Business,1229.55,20.1,24,552,1649.9,0.316,4.3,Self-Employed,2,Defaulted,171.0,3,0,61.52873125,75.1
CUST000866,USA,Personal,1597.34,35.45,12,780,2627.05,0.342,2.1,Employed,5,Defaulted,134.0,3,0,180.29975249999998,84.3
CUST000867,India,Personal,2330.64,14.89,3,716,1496.274,0.424,13.7,Business Owner,0,Completed,0.0,3,1,892.557432,77.7
CUST000868,USA,Education,2584.57,22.52,6,595,4439.74,0.109,13.2,Business Owner,5,Active,0.0,1,0,527.7691940000001,124.6
CUST000869,USA,Business,8521.1,13.02,6,750,3003.67,0.427,19.0,Business Owner,3,Completed,0.0,1,0,1605.0912033333332,137.3
CUST000870,USA,Education,5656.11,35.18,24,600,1830.96,0.409,14.6,Self-Employed,4,Active,0.0,4,0,318.5803957499999,132.1
CUST000871,USA,Business,5281.57,11.17,6,572,4116.65,0.255,1.0,Self-Employed,3,Defaulted,175.0,1,0,978.5868948333332,46.7
CUST000872,Nigeria,Business,1236.21,27.3,24,574,1203.9959999999999,0.143,17.7,Employed,3,Late,46.0,5,1,65.57063875000001,131.6
CUST000873,India,Business,8615.38,33.66,3,473,280.302,0.145,17.3,Employed,4,Late,76.0,1,0,3838.438969333333,129.3
CUST000874,USA,Personal,7255.86,27.73,6,697,4408.61,0.562,8.9,Employed,4,Late,21.0,1,0,1544.6516629999996,68.0
CUST000875,USA,Emergency,769.92,19.84,24,467,2945.06,0.445,11.7,Business Owner,5,Active,0.0,1,0,38.444672,70.7
CUST000876,USA,Education,7107.57,17.7,12,527,5438.32,0.164,19.5,Business Owner,3,Defaulted,128.0,0,0,697.1341575,133.8
CUST000877,India,Emergency,5481.03,24.13,24,442,517.179,0.278,10.6,Business Owner,2,Completed,0.0,4,0,283.483439125,109.4
CUST000878,Nigeria,Education,909.08,23.4,6,641,243.56,0.396,18.1,Business Owner,5,Late,75.0,5,0,186.96745333333334,165.0
CUST000879,India,Business,4637.18,18.75,3,635,1028.205,0.518,1.7,Employed,4,Active,0.0,1,0,1835.550416666667,30.2
CUST000880,Nigeria,Personal,4898.49,29.53,6,617,1379.5200000000002,0.122,3.8,Self-Employed,0,Late,48.0,4,0,1057.5023495,108.5
CUST000881,USA,Emergency,1741.17,15.52,6,546,1280.06,0.218,8.8,Self-Employed,5,Completed,0.0,2,0,335.233264,96.8
CUST000882,USA,Personal,9462.41,16.05,24,533,1827.58,0.545,11.7,Business Owner,1,Defaulted,140.0,0,0,457.5469502083333,57.3
CUST000883,India,Education,8514.76,31.39,12,696,3546.216,0.105,16.3,Self-Employed,2,Completed,0.0,1,0,932.2952636666668,150.6
CUST000884,India,Personal,6723.32,40.12,6,595,767.565,0.201,19.8,Self-Employed,5,Defaulted,98.0,5,0,1570.1193306666667,188.4
CUST000885,Nigeria,Personal,4676.73,32.9,12,682,1718.468,0.58,7.8,Self-Employed,4,Defaulted,112.0,0,0,517.9478475,49.2
CUST000886,Nigeria,Emergency,4176.48,18.16,24,561,861.2440000000001,0.407,0.9,Business Owner,4,Defaulted,101.0,5,0,205.622032,69.9
CUST000887,India,Business,6544.64,15.12,12,668,314.466,0.231,16.0,Employed,2,Late,62.0,0,1,627.8491306666667,73.7
CUST000888,Nigeria,Personal,5499.78,42.64,24,780,1095.076,0.133,12.1,Employed,1,Completed,0.0,2,0,326.870258,145.2
CUST000889,India,Business,716.5,21.32,3,709,783.0719999999999,0.114,4.0,Self-Employed,5,Late,58.0,4,0,289.75260000000003,119.5
CUST000890,Nigeria,Education,5173.78,18.58,12,609,976.3000000000001,0.222,9.9,Employed,5,Completed,0.0,0,1,511.2556936666667,38.2
CUST000891,India,Personal,8083.4,29.77,12,676,844.467,0.541,14.8,Employed,3,Active,0.0,3,0,874.1523483333334,117.5
CUST000892,India,Emergency,4646.47,30.46,3,626,1020.615,0.308,15.4,Business Owner,0,Active,0.0,2,1,2020.5949206666667,78.8
CUST000893,India,Education,614.37,31.16,12,651,829.62,0.46,10.0,Business Owner,4,Completed,0.0,3,0,67.150641,99.1
CUST000894,Nigeria,Education,7884.15,23.490000000000002,3,617,633.7840000000001,0.559,6.1,Self-Employed,5,Completed,0.0,2,1,3245.3789450000004,6.3
CUST000895,Nigeria,Emergency,2093.5,16.42,6,634,1520.5120000000002,0.304,19.5,Self-Employed,5,Completed,0.0,3,1,406.20878333333343,110.5
CUST000896,Nigeria,Personal,2660.35,43.02,24,671,449.90000000000003,0.196,13.3,Self-Employed,5,Completed,0.0,3,0,158.53469041666668,144.0
CUST000897,India,Personal,1730.59,20.03,3,551,320.811,0.359,8.2,Business Owner,1,Defaulted,177.0,5,0,692.409059,110.2
CUST000898,Nigeria,Education,3369.13,34.93,12,548,1725.548,0.554,5.6,Employed,0,Late,18.0,0,0,378.83059241666666,27.4
CUST000899,Nigeria,Personal,7591.84,35.79,3,511,1536.432,0.502,14.6,Business Owner,5,Defaulted,151.0,0,0,3436.319845333333,73.9
CUST000900,India,Business,5241.92,30.08,12,490,868.989,0.133,4.8,Business Owner,2,Late,59.0,2,0,568.224128,79.7
CUST000901,USA,Emergency,2128.32,16.76,6,528,1483.67,0.446,3.4,Employed,4,Late,48.0,4,0,414.17107200000004,65.2
CUST000902,India,Business,8790.52,20.59,3,666,627.7049999999999,0.386,10.6,Employed,3,Late,63.0,5,0,3533.4960226666667,131.0
CUST000903,Nigeria,Personal,8807.86,32.730000000000004,6,561,1045.588,0.554,5.8,Self-Employed,2,Defaulted,162.0,0,0,1948.445429666667,29.7
CUST000904,India,Education,8718.73,37.25,24,701,402.654,0.161,12.6,Employed,4,Completed,0.0,0,2,498.602371875,17.0
CUST000905,USA,Emergency,2464.08,34.51,12,653,2060.05,0.367,2.4,Employed,1,Defaulted,166.0,5,0,276.202834,90.6
CUST000906,India,Personal,4567.27,15.97,12,453,1239.165,0.54,13.1,Employed,0,Defaulted,129.0,1,0,441.38858491666673,66.8
CUST000907,Nigeria,Personal,9851.4,20.34,6,715,2434.172,0.305,5.7,Employed,0,Late,12.0,5,0,1975.86246,119.5
CUST000908,USA,Education,7742.92,34.45,24,731,2417.0,0.341,0.0,Self-Employed,4,Active,0.0,0,0,433.7648308333333,39.0
CUST000909,Nigeria,Education,368.96,36.620000000000005,3,551,1740.5439999999999,0.135,2.5,Self-Employed,2,Active,0.0,4,0,168.024384,94.1
CUST000910,USA,Business,745.53,32.72,3,692,1144.78,0.239,18.7,Employed,3,Defaulted,143.0,1,1,329.822472,98.8
CUST000911,USA,Emergency,4692.92,13.67,12,564,4145.28,0.262,17.3,Employed,1,Late,87.0,3,0,444.536847,146.7
CUST000912,India,Emergency,9101.28,29.45,6,660,598.275,0.573,4.7,Self-Employed,4,Defaulted,170.0,5,0,1963.6011600000002,82.2
CUST000913,India,Education,5433.15,32.629999999999995,6,524,1042.836,0.241,15.6,Self-Employed,1,Defaulted,96.0,3,1,1200.9978075,86.3
CUST000914,Nigeria,Business,5028.34,35.04,3,471,1053.456,0.33,12.2,Employed,0,Completed,0.0,1,1,2263.4234453333333,35.1
CUST000915,India,Emergency,1144.19,24.43,24,612,1730.619,0.436,19.4,Business Owner,5,Late,34.0,1,0,59.32148404166667,124.6
CUST000916,India,Education,6602.12,13.43,24,638,577.557,0.181,7.5,Self-Employed,5,Active,0.0,1,0,312.0326965,93.2
CUST000917,USA,Personal,8238.82,24.32,3,610,4079.8,0.343,13.6,Self-Employed,3,Active,0.0,2,0,3414.1670080000004,114.7
CUST000918,India,Emergency,3866.16,20.09,3,532,777.6479999999999,0.469,1.3,Self-Employed,1,Active,0.0,5,0,1547.6238480000002,62.8
CUST000919,USA,Business,7778.56,20.61,6,610,2754.1,0.533,7.9,Employed,4,Defaulted,106.0,4,2,1563.6202026666667,-12.8
CUST000920,USA,Business,9648.32,34.81,24,677,2719.15,0.413,19.3,Employed,3,Late,61.0,4,0,541.9541746666667,162.9
CUST000921,USA,Business,2117.29,19.17,3,646,1953.08,0.435,10.8,Self-Employed,2,Completed,0.0,3,0,841.0581643333334,105.1
CUST000922,Nigeria,Personal,5280.96,39.510000000000005,3,668,1184.008,0.163,5.8,Employed,5,Active,0.0,3,1,2455.822432,59.5
CUST000923,Nigeria,Emergency,2942.67,21.28,12,583,1155.612,0.573,2.4,Employed,4,Late,87.0,3,0,297.40584800000005,43.0
CUST000924,Nigeria,Emergency,7949.26,34.83,3,767,1345.2440000000001,0.166,14.1,Self-Employed,1,Active,0.0,5,2,3572.6624193333337,80.6
CUST000925,USA,Personal,5818.17,35.36,3,532,3109.61,0.487,12.9,Employed,3,Completed,0.0,0,0,2625.158304,69.0
CUST000926,Nigeria,Emergency,6382.37,18.85,24,699,1777.0439999999999,0.232,7.5,Business Owner,4,Late,53.0,3,0,316.06028104166666,114.2
CUST000927,Nigeria,Personal,7999.35,16.23,6,768,1892.1400000000003,0.567,19.0,Employed,3,Defaulted,139.0,1,0,1549.6074175000003,125.1
CUST000928,India,Personal,4020.11,25.14,24,698,528.8549999999999,0.46,0.4,Employed,3,Defaulted,113.0,3,0,209.61523558333337,55.8
CUST000929,Nigeria,Personal,9159.39,18.59,6,630,1841.0560000000003,0.477,6.1,Self-Employed,3,Active,0.0,1,0,1810.3534334999997,55.8
CUST000930,Nigeria,Business,5376.99,36.95,12,597,658.8800000000001,0.21,18.4,Self-Employed,1,Active,0.0,2,0,613.64898375,150.7
CUST000931,USA,Emergency,1663.75,33.61,3,754,3999.51,0.322,6.4,Business Owner,4,Late,25.0,0,0,740.9787916666668,75.2
CUST000932,USA,Personal,6989.4,20.15,12,508,4063.78,0.409,5.0,Employed,0,Completed,0.0,0,1,699.813675,-15.1
CUST000933,USA,Emergency,7953.29,15.24,6,553,1146.35,0.485,10.7,Business Owner,0,Active,0.0,5,0,1527.5618993333335,110.3
CUST000934,USA,Business,3235.94,20.16,24,610,3122.81,0.152,16.5,Business Owner,1,Late,62.0,5,0,162.01272933333334,178.3
CUST000935,USA,Personal,8586.07,28.26,24,774,2358.43,0.581,2.1,Self-Employed,1,Completed,0.0,4,0,458.8538909166666,69.8
CUST000936,USA,Education,9070.82,8.25,12,688,2039.82,0.545,18.9,Employed,5,Active,0.0,2,1,818.2635541666667,78.8
CUST000937,Nigeria,Business,2841.35,32.5,6,553,2342.88,0.235,15.9,Self-Employed,3,Active,0.0,5,0,627.4647916666667,161.3
CUST000938,USA,Education,9836.86,25.17,12,619,2149.87,0.511,3.6,Business Owner,4,Late,4.0,1,0,1026.0664718333335,38.8
CUST000939,USA,Emergency,1493.04,25.86,12,589,1991.83,0.359,14.2,Business Owner,4,Active,0.0,2,0,156.595012,114.0
CUST000940,India,Emergency,2099.96,19.78,3,579,928.7819999999999,0.331,7.7,Self-Employed,2,Defaulted,91.0,0,0,838.4440293333333,63.3
CUST000941,Nigeria,Business,1923.83,35.989999999999995,12,748,1679.9240000000002,0.257,8.0,Self-Employed,2,Completed,0.0,1,0,218.01803474999997,99.1
CUST000942,Nigeria,Emergency,8950.5,18.560000000000002,3,513,1110.856,0.39,15.7,Self-Employed,0,Completed,0.0,2,0,3537.2376,110.8
CUST000943,Nigeria,Education,6577.5,21.58,3,811,2136.436,0.465,19.3,Self-Employed,2,Defaulted,172.0,0,0,2665.6415,131.1
CUST000944,USA,Personal,1605.83,32.57,24,733,3887.37,0.305,2.5,Self-Employed,2,Late,13.0,5,1,88.702034625,55.3
CUST000945,USA,Personal,4459.2,28.68,3,759,1003.14,0.415,8.4,Business Owner,0,Defaulted,122.0,1,1,1912.69952,36.4
CUST000946,USA,Personal,6191.45,8.38,3,604,2287.62,0.45,9.6,Self-Employed,5,Defaulted,110.0,1,0,2236.7645033333333,73.4
CUST000947,India,Business,926.29,19.95,24,635,675.2669999999999,0.456,7.5,Employed,0,Completed,0.0,0,0,46.29520229166667,55.4
CUST000948,USA,Emergency,8835.92,14.0,12,507,3788.33,0.126,7.3,Business Owner,2,Late,42.0,1,0,839.4124000000002,84.6
CUST000949,India,Education,8055.68,20.58,6,598,240.71699999999998,0.53,1.0,Business Owner,4,Active,0.0,5,0,1618.9231573333334,61.8
CUST000950,Nigeria,Emergency,5101.55,22.93,6,699,4265.072,0.329,13.7,Employed,2,Defaulted,163.0,5,2,1045.2225691666667,55.5
CUST000951,USA,Emergency,9674.55,9.75,6,780,3887.47,0.231,8.7,Employed,3,Defaulted,142.0,5,0,1769.6364374999996,148.4
CUST000952,India,Emergency,4235.83,25.85,12,539,963.396,0.221,3.9,Business Owner,3,Late,49.0,0,0,444.23267125,51.3
CUST000953,India,Personal,9842.69,33.519999999999996,3,613,1614.549,0.342,16.3,Self-Employed,3,Defaulted,135.0,3,2,4380.653229333334,38.6
CUST000954,USA,Education,6712.41,24.99,6,635,9622.19,0.543,16.1,Business Owner,5,Late,78.0,3,0,1398.3068765,119.7
CUST000955,Nigeria,Education,6383.25,34.84,12,510,1842.876,0.289,9.7,Business Owner,1,Active,0.0,1,0,717.264525,80.6
CUST000956,Nigeria,Emergency,1742.95,18.27,3,709,1916.232,0.475,6.0,Employed,3,Late,56.0,5,0,687.1289883333334,103.4
CUST000957,Nigeria,Personal,8831.08,42.64,24,578,1272.9,0.148,12.8,Business Owner,4,Active,0.0,1,0,524.8605213333334,117.0
CUST000958,India,Personal,4332.15,36.480000000000004,6,630,833.193,0.338,5.8,Self-Employed,5,Late,47.0,0,0,985.4197199999999,58.2
CUST000959,India,Education,1706.11,35.54,3,605,704.952,0.596,4.7,Employed,1,Defaulted,134.0,1,0,770.8204979999999,34.4
CUST000960,India,Personal,224.81,36.04,6,571,591.684,0.485,14.6,Business Owner,1,Active,0.0,4,0,50.97192066666667,121.6
CUST000961,India,Personal,5641.58,39.12,6,649,634.299,0.205,0.8,Business Owner,3,Defaulted,98.0,3,0,1308.0943493333332,78.4
CUST000962,Nigeria,Personal,5321.26,31.24,6,628,606.9399999999999,0.351,1.9,Self-Employed,2,Active,0.0,1,0,1163.9369373333334,47.2
CUST000963,USA,Business,7221.6,13.61,3,613,2869.99,0.217,0.1,Business Owner,0,Late,8.0,1,0,2734.81992,50.1
CUST000964,India,Emergency,8913.55,30.27,12,577,385.173,0.305,3.1,Business Owner,2,Late,55.0,2,0,967.6401320833332,62.7
CUST000965,India,Education,886.13,33.8,3,682,983.862,0.49,1.4,Business Owner,2,Late,88.0,1,0,395.21398,36.2
CUST000966,Nigeria,Education,7341.82,36.66,6,815,1170.92,0.486,19.9,Business Owner,1,Completed,0.0,4,0,1672.2218686666665,172.4
CUST000967,USA,Business,1955.38,22.6,3,664,3208.21,0.214,5.8,Self-Employed,1,Completed,0.0,3,0,799.0986266666667,104.0
CUST000968,USA,Emergency,8595.95,9.92,24,750,2296.02,0.561,3.0,Business Owner,5,Active,0.0,2,0,393.69451000000004,53.9
